First Level Heading,Second Level Heading,Third Level Heading,Definition
人口学词典,章节 4 • 死亡和患病,410,"未满周岁死亡的活产儿的死亡率，叫作婴儿死亡率1 (infant mortality) 。未满4周或28天[即所谓的新生儿期3 (neo-natal period) ]死亡的活产儿的死亡率，叫作新生儿死亡率2 (neo-natal mortality) 。出生一周内的死亡率，叫作新生儿早期死亡率4 (early neo-natal mortality) 。出生一周后、28天前的死亡率，叫作新生儿晚期死亡率6 (late neo-natal mortality) 。新生期后死亡率5 (post-neonatal mortality) 是指过了新生儿期但未满一周岁的死亡。
注：在某些统计资料中，新生儿期是指出生后的第一个月。早期婴儿一词，有时也用来表示大致相当于新生儿期，如说“早期婴儿疾病”。"
人口学词典,章节 4 • 死亡和患病,411,"胎儿死亡1 (foetal mortality) 一词，用来表示还没有脱离母体即死去的受孕体(602-6)，不论怀孕期(603-3)的长短。也可以使用子宫内死亡1 (intra-uterine mortality 或 mortality in utero) 等词语。与之相应的死亡分别叫作胎儿死亡2 (fetal deaths) 和子宫内死亡2 (intra-uterine deaths) 。早期胎儿死亡3 (early fetal mortality) 是指妊娠不到第20周者，中期胎儿死亡4 (intermediate fetal mortality) 则发生于妊娠第20和第28周之间。第28周之后，则为临产胎儿死亡5 (late fetal mortality) ，其产物叫作临产胎儿死亡5 (late fetal death) ，或者通俗地说，叫作死产5 (stillbirth) 。围产期死亡6 (prenatal mortality) 包括临产胎儿死亡和一部分婴儿死亡(或者是包括新生几早期死亡，或者是包括全部新生儿死亡)。胎婴死亡率7 (foeto-infant mortality) 包括死产和一岁以下儿童的死亡。
注：也叫作妊娠浪费量。这些词语包括流产(603-5)、小产(604-1)和死产。 胎儿早期死亡一般也叫作小产。 Stillbirth，包括法国在内的某些国家中，登记前死去的活产儿，在法律上可以算为死产，叫作假死产。"
人口学词典,章节 4 • 死亡和患病,412,在一年中发生的未满一周岁的死亡数1 (deaths under one year of age) ，生后不到28天的死亡数和生后不到一周的死亡数与同年内活产人数之比，分别为婴儿死亡率2 (infant mortality rate) 、新生儿死亡率3 (neo-natal mortality rate) 和新生儿早期死亡率4 (early neo-natal mortality rate) 。这样的率，通常以每千个活产儿中的死亡人数来表示。如果死亡人数是按年龄和出生年交叉分类时，就可把出生后未满一岁死亡的人数按其所属的两批同批人分开。结果所得的指标则是经过调整的婴儿死亡率5 (adjusted infant mortality rate) ，它等于未满一岁的死亡概率5 (probability of dying before age one) 。如果没有这样的资料，则可估算一个分离因数6 (separation factors) ，从而把婴儿死亡人数分为本年（日历年）出生婴儿的死亡人数和上一年出生婴儿的死亡人数。
人口学词典,章节 4 • 死亡和患病,413,"临产胎儿死亡人数(411-5)占出生总数的比例，叫作临产胎儿死亡率1 (late foetal mortality rate) 。临产胎儿死亡人数与活产(601-4)人数之比，叫作临产死胎比2 (late foetal mortality ratio) 。胎儿死亡率3 (foetal mortality rate) 是指同年内每千个出生数中的已知的子宫内死亡人数，而胎儿死亡比4 (foetal mortality ratio) 则是指某年中子宫内死亡人数与活产数之比。这两个指标部大大缩小了子宫内死亡率，因为早期子宫内死亡往往察觉不到或不知道。计量子宫内死亡率的更好的方法是子宫内死亡率表5 (intrauterine mortality tables) 。子宫内死亡率表是把怀孕期长短考虑在内，对生命表(参阅432)的一种特殊运用。围产期死亡率6 (prenatal mortality rate) 是把围产期死亡(411-6*)人数同临产胎儿死亡人数与活产人数之和相比。胎婴死亡率7 (foeto-infant death rate) 是同一报告期内每千名活产和死产中已知的死产和出生后第一年死亡的数量。
注：也叫作死产率。但最好不这样用。 也叫作死产比。但最好不这样用。 围产期死亡比是围产期死亡人数同活产人数之比。"
人口学词典,章节 4 • 死亡和患病,414,在研究分年龄死亡率1 (age-specific mortality)  (410-2)和新生儿死亡率(410-3)这两个词，是唯一的有大家公认的年龄区间的词。至于儿童死亡率2 (child mortality) 、青少年死亡率3 (youth mortality) 、成人死亡率4 (adult mortality) 和老年人死亡率5 (mortality of old age) 等习惯用语则用法并不一致。婴儿期后的儿童死亡率6 (post-infantile child death rate) ，有时是指1到4岁儿童的死亡率。
人口学词典,章节 4 • 死亡和患病,420,"疾病1 (morbidity) 的研究涉及到一个人口中各种病况病情2 (illness，sickness, ill-health或disease) 的了解。研究中考虑以下两个方面：疾病的发生3 (incidence of disease) 和疾病的普及4 (prevalence of disease) 。前者是考虑发生新的病例5 (cases of disease) ，后者则是考虑某一时点现有病例数目。由于健康和有病7 (morbid state) 之间的界限很难明确划分，从而妨碍了患病统计6 (morbidity statistics) 的编制。疾病分类学8 (nosology) 和病情学9 (nosography) 分别从事疾病分类和疾病描述。
注：Disease，illness，sickness或ailments都是疾病。"
人口学词典,章节 4 • 死亡和患病,421,卫生统计1 (health statistics) 既包括疾病统计，也包括有关一个人口的卫生情况的各个方面，通常也把分死因死亡2 (cause-specific mortality) 的统计包括在内。按照死因3 (cause of death) 对死亡进行分类，比较困难，因为在很多情况下，不是单一死因4 (single cause of death) ，而是多种死因5 (multiple causes of death) 或者是并发病因死亡5 (joint causes of death) 。遇到这种情况时，可以区分为直接死因6 (immediate cause of death) 和基础死因7 (underlying cause of death) 。如果从另一角度来看这一问题，则可以区分为主要死因8 (primary cause of death或principal cause of death) 和次要死因9 (secondary cause of death) 或辅助死因9 (contributory cause of death) 或从属死因9 (associated cause of death) 。分死因死亡率10 (cause-specific death rate) 通常按每10万人表示。某一死因的死亡人数与所有死因死亡人数之比，叫作分死因死亡比11 (cause-specific death ratio) 。针对特定年龄组或一般人群计算的分死因死亡比提供了有关潜在死亡原因结构12 (structure of causes of death) 的信息。
人口学词典,章节 4 • 死亡和患病,422,"死亡或丧失工作能力(426-2)可能是疾病(420-2)、伤害1 (injury) 或中毒2 (poisoning) 的结果。伤害可能是由于意外事故3 (accident) 或由于暴力行为4 (violence) 而造成的。在暴力行为事例中，要把自杀5 (suicides) 和未遂自杀5 (attempted suicides) ，他杀6 (homicides) 同战争造成的伤亡7 (deaths or injuries due to operations of war) 区分开来。
注：他杀：在法律上可能是谋杀(tourder),也可以是杀人(manslaughter)。 可以简称为战争死亡和战争伤害。"
人口学词典,章节 4 • 死亡和患病,423,"地方病1 (endemic disease) 是长时间侵袭相当人口的疾病，它与流行病2 (epidemic) 不同。流行病是在很短时间内广泛蔓延，然后就消失的疾病；如果很多国家都发生了这种流行病，则叫作大规模流行病3 (pandemic) 。某些传染病4 (infectious diseases或communicable diseases) 引起人们特别关注，因为这些疾病在较短的时间里传染一大批人。我们称这类传染病为流行病5 (epidemic diseases) ，并且专门收集流行病统计资料6 (epidemiological statistics) ，以说明它们的影响范围。之所以能够获得各个国家这类疾病的资料，是因为立法规定对这样的疾病必须及时报告；因此，这样的疾病也叫作向卫生部门应报告的疾病7 (notifiable diseases) 。有时候，把疾病分为慢性病8 (chronic diseases) 和急性病9 (acute diseases) 。这两个术语并没有严格的定义，一般来说，急性病可以理解为突然发病而且持续时间短的疾病，而慢性病则是发病比较缓慢、持续时间长的疾病，而且往往造成长期丧失工作能力。
注：传染病、直接传染病)和传染病三个词并不是同义的。contagious disease只能通过人与人直接接触传染；因此，疟疾是communicable disease，而不是直接传染病(contagious disease)。此外，某些infectious diseases也不是communicable。 现在，流行病学的词义得到了极大的扩充，已包含对某一生物学现象或医学现象同各种因素之间的关系的研究(如在“肺癌流行病学”中对烟草的研究)，或者对卫生现象的地区差异进行统计分析。"
人口学词典,章节 4 • 死亡和患病,424,"人口学家对死亡现象的某些方面特别关心：由于个人遗传原因造成的内源性死亡1 (endogenous mortality) 、先天畸形2 (congenital malformation) 、生育造成的伤害和老年人的衰退病，与内源性死亡相反的是外因造成的外源性死亡3 (exogenous mortality) , 外因如传染病、寄生虫病以及意外事故伤害(生育期间孩子造成的事故伤害除外)。对与怀孕、分娩和产褥期4 (puerperium) 有关的疾病，也特别关注。由怀孕、分娩和产褥期的疾病造成的死亡率，称为产妇死亡率5 (maternal mortality) 。产妇死亡率6 (maternal death rate) 可以用一年内产妇死亡人数与同年内生育数之比计算。因衰老7 (senility) 而死亡的比例，引起了人们极大的注意，因为这是说明死因报告极不完善的一个指标。
注：因此婴儿死亡率(410-1)也可以分为婴儿内源性死亡和婴儿外源性死亡。 产褥期是生育后的坐月子，在此期间产妇的死亡率称为分娩死亡率。"
人口学词典,章节 4 • 死亡和患病,425,"疾病(420-1)的三个方面——频繁程度、持续时间和严重程度——通常用疾病率1 (morbidity rates) 或疾病比1 (morbidity ratio) 来计算。对某类疾病和所有疾病，都可以计算这两个指标。患病频数的两个指标是发病率2 (incidence rate) 和普及率3 (prevalence rate) 。前者是指某时期新病人的数量与平均人口之比，后者则是指某一时刻用每单位平均人口表示的病例数。每个病例的平均病期4 (average duration per case) 或者致残率5 (disability rate) [即人口中每人平均患病天数5 (mean number of days of illness) ]，都可以用作计量疾病持续时间的指标。每次生病的致命率6 (case fatality rate) ——某一疾病已申报病例数中的死亡比例——可以用作衡量严重程度的指标。
注：用来计量疾病的致死程度的指标。"
人口学词典,章节 4 • 死亡和患病,426,损伤1 (impairment) 是指因病、因伤或因先天畸形所造成的身体上、机能上或心理上的缺陷。如果一项损伤使人丧失了工作能力或参加正常活动的能力，则叫作残疾2 (incapacity或disability) 。残疾可以是完全残疾或者是部分残疾；不论是完全还是部分残疾，永久残疾3 (permanent disability) 或者残废4 (infirmity) 都是指无法恢复的情况，此类情况可获得丧失专业能力7 (professional incapacity) 或丧失工作能力8 (work incapacity) 的补偿。一个在年龄为x岁整的健康人在下一年或在从这一年龄开始的今后若干年中将变成残疾的概率，叫作致残可能性5 (risk of disability) 或叫作残疾概率5 (probability of disability) 。把一系列这样的概率合起来编成一张残疾表6 (disability table) ，它是生命表(参阅432)的一种具体的引申。
人口学词典,章节 4 • 死亡和患病,430,"死亡统计数据通常是从死亡登记(参阅211)中得到。当发生死亡时，登记单位一般会发给家属一张死亡证书1 (death certificate) ，上面记载的事项许多都可以汇总成统计数据。有些国家把死亡证书分为医疗死亡证2 (medical certificate of death) 和普通死亡证。前者由给死者治病的医务人员发给，后者则由死亡登记单位发给，以用于法律方面的需要。
注：英格兰和威尔士的第一批死亡统计资料是从死亡单中汇总得到的。死亡单通常根据殡葬登记填写。在生命登记资料不够完全的国家中，可以用调查方法得到统计资料，询问某一时间（通常为上一年）内与死亡有关问题。间接估算死亡法可以根据曾生育子女数(637-2)当中的现存子女数、孤儿或丧偶等问题的答案进行估算。"
人口学词典,章节 4 • 死亡和患病,431,"死亡概率1 (probabilities of dying 或 death probabilities) 是用来详细研究一个时期或一批同批人的死亡率。死亡概率是指一个年龄为x岁整的人将在活到年龄为x+n岁整之前死亡的可能性，以符号nqx来表示。如果n=1，则为单年组死亡概率2 (annual death probabilities) ；如果n=5，则为五年组死亡概率3 (quinquennial death probabilities) 。瞬间死亡率4 (instantaneous death rate) ，有时称为死亡力4 (force of mortality) , 是当n趋近于0时nqx值的极限。预测死亡概率5 (projective mortality probability) 是同批人或一组同批人中的个体在两个1月1日之间死亡的概率。该概率的名称源自其在人口预测计算中的使用。它还等于1-Lx+n/Lx，其中Lx是静止人口从确切年龄x岁整到年龄x+n岁整存活的人年数。年龄x岁整到年龄x+n岁整死亡概率的补数（1-死亡概率）则是这一年龄段的存活概率6 (probability of survival) 。在作人口预测时，用存活比7 (survival ratios) 表明同一队列出生人中n年后仍活着的可能性。
注：从x岁到x+n岁的死亡概率是从x岁到x+n岁之间死亡的人数与活到年龄x岁整的存活人数之比。不要把它同中央死亡率相混淆。中央死亡率是从x岁到x十n岁之间死亡的人数与该年龄段的平均生存人口数之比。中央死亡率写作nmx。 从x岁活到x+n岁的存活概率写作npx。 存活比是预测死亡概率的补数。同批人或同个队列中的个体年龄不同，因此死亡风险也不同。"
人口学词典,章节 4 • 死亡和患病,432,"一个人口一生中的死亡过程可用生命表1 (life table) 来描述。生命表中有若干个生命表函数2 (life table functions) 。这些函数之间都有数学联系，一般只要知道其中一个函数的数值，即可求出所有其他函数的数值。存活函数3 (survivorship function) 假设一批同批人(116-2)按照表中所列的死亡率逐渐减少时，这一批人活到每一整数年龄(322-7)时的存活者4 (survivors) 。这一批人原来的出生人数叫作生命表的基数5 (radix) ，人数减少的过程叫作消减6 (attrition) 。
注：活到确切年龄x岁时的尚存人数，用lx表示。 基数通常为10的若干次方，例如10000或100000。"
人口学词典,章节 4 • 死亡和患病,433,"从不同年龄的存活者(432-4)人数之差，可以算出年龄间隔内的死亡人数或称死亡函数1 (death function) 。为了与粗略死亡分布相区别，将其命名为生命表死亡分布2 (distribution of life table deaths) 。生命表中有x岁时的预期寿命数3 (expectation of life 或 life expectancy) ，这个预期寿命是指按照表中的死亡情况计算出的已经活到年龄x岁整的人还要存活的年数。出生时预期寿命4 (expectation of life at birth) 是预期寿命的一个特殊情况，它表示从出生即按照生命表死亡率所显示的平均生存岁数4 (mean length of life) 。出生时预期寿命的倒数是生命表死亡率5 (life table death rate) 或称静止人口的死亡率5 (death rate of the stationary population) 。
注：把存活函数(432-3)在两个整年龄之间积分，可以得到这一同批人在这两个年龄之间的总生存年数；x岁和x+n岁之间的总生存年数，用符号nLx表示。在生命表中这一函数的栏头标题常叫作静止人口。把从x岁到生命结束为止的这一函数数值相加，可以得出已活到x岁的人以后可能在存活的总生存年数，其常用符号为Tx。 x岁的预期寿命的符号是ex。"
人口学词典,章节 4 • 死亡和患病,434,寿命中位数1 (median length of life) ，有时也叫作最可能寿命长度1 (probable length of life) 。它是那些同出生队列人口中有半数已经死亡时的年龄。生命表中死亡人数按年龄分布在婴儿期以后通常都有一个众数，而与此众数相对应的年龄则叫作死亡年龄众数2 (modal age at death) ，有时也叫作正常死亡年龄2 (normal age at death) 。用它作为衡量人类寿命3 (human longevity) 或生命长度3 (length of life) 的指标，要比用平均生命长度(433-4)或中位生命长度更符合于日常语言习惯。生命全距4 (life span) 一词，用来表示人类生命的最大可能长度。
人口学词典,章节 4 • 死亡和患病,435,完全生命表1 (complete life table) 一般是指生命表函数(403-2)是按单年组一岁一岁列出的生命表。简易生命表2 (abridged life table) 则是指表中各年龄函数是以关键性年龄为中心，婴儿期以后以每5年或每10年为一组，而中间的各个函数值，通常用内插法(151-7)求出。特定人员生命表3 (life table for selected heads) 一词，用来表示专门挑选的若干人(如人寿保险公司的投保者)的经历，以区别于涉及整个人口(101-4)经历的一般生命表4 (general life table) 。生命表通常是分性别的，有时也不分性别。模型生命表5 (model life table) 是根据一些实际经验加以概括后计算出的生命表。
人口学词典,章节 4 • 死亡和患病,436,年历生命表1 (calendar year life table) 或时期生命表1 (period life table) (参阅153-2；432-1)的死亡率是一段具体时间的死亡率，其中的队列（同批人）(116-2)是假设的。而一代人生命表2 (generation life table) 或称队列生命表2 (cohort life table) 则是跟踪一批实际出生同批人的经历，因而表中的死亡率是分散在一个很长的时期中的，通常大约为100年。一个死亡曲面3 (mortality surface) 是把死亡概率(431-1)对年龄和时间的关系同时画在一张三维图上。
人口学词典,章节 4 • 死亡和患病,437,"列克西斯图1 (Lexis diagram) 通常用来表示计算死亡概率和其他人口学指标的常用方法。在列克西斯图中，每一个人用一条生命线2 (life line) 来表示。生命线开始于出生，结束于死亡点3 (point of death) 。研究高年龄死亡的方法叫作世代消失法4 (method of extinct generation) , 因为这种方法利用已经完全死去的同批人登记死亡人数来计算。"
人口学词典,章节 5 • 结婚,501,"研究婚姻1 (nuptiality) 就是要研究结婚2 (marriages) 的频数，所谓结婚，即涉及法律或习俗所规定的权利和义务的那种异性之间的结合3 (unions) ；研究通过结婚而结合起来的人们的特征；以及研究这种结合的解体。推而广之，如果其他姻缘结合(503-8)包括在婚姻之内，对其加以研究。婚礼4 (marriage 或 wedding) 是法律或习俗所规定的一种仪式，它使一男一女结合成为一对配偶5 (spouses) ，即丈夫6 (husband) 和妻子7 (wife) 。配偶双方合称一对已婚夫妇8 (married couple) 。
注：结婚当时或结婚前后不久的男人为新郎。 结婚当时或结婚前后不久的女人为新娘。"
人口学词典,章节 5 • 结婚,502,婚姻法1 (marriage laws) 或婚姻习俗2 (marriage customs) ，在不同的社会中是不一样的。一个人同时只能同一个异性结婚的社会，叫作一夫一妻制3 (monogamous) 社会。一个人可以同时和几个人结婚的社会，叫作多配偶制4 (polygamous) 社会。多配偶制社会又可分为一个女人可以有几个丈夫的一妻多夫制5 (polyandrous) 社会和一个男人可以有几个妻子的一夫多妻制6 (polygynous) 社会。“多配偶”一词，常用来表示一夫多妻。
人口学词典,章节 5 • 结婚,503,"在某些国家里，只有通过政府官员主持的民事婚礼1 (civil marriage) 才能建立合法婚姻；而在另一些国家里，按照教规举行的宗教婚礼2 (religious marriage) 是有法律效力的。在不同国家不同情况下，有的对于来举行法定仪式或宗教仪式的稳定结合，也可给予社会承认或法律认可，例如按照当地传统举行的习俗婚礼3 (customary marriages) 或同居婚姻3 (common law marriages) 。对各种不同结合所使用的说法中，蕴含着不同类型的关系和不同的社会承认程度，但它们的意义在不同国家差别很大。自愿结合4 (consensual union) 一词指的是一种社会承认的结合；伴侣式婚姻4 (companionate marriage) 一词具有类似的含义。自由结合5 (free union) 和暂时结合6 (temporary union) 两词是指一种较不稳定的结合，可以包括或不包括同居7 (cohabitation) 。不同性别的两个人，以稳定结合方式生活在一起，不管是合法还是非法，都叫作一对夫妇8 (couple) 。人口学者已使用姻缘结合8 (conjugal union) 一词，既指合法结合，也指多少稳定的非法结合。
注：妾制，非法结合的一种。严格地说，妾是指被承认有夫妇关系，但又低于法律上认可的妻子地位的女人，特别是在一夫多妻制的社会里。在另一些社会里，concubine一词有时作姘妇解，不严格地表示同一个男人按夫妇关系生活在一起，但又不是该男人妻子的女人。当今多用伴侣或伙伴这些词语。"
人口学词典,章节 5 • 结婚,504,很多国家用法律规定了最低婚龄1 (minimum age at marriage) 。这个年龄各国不同，而且两性的最低婚龄也可以不同。血缘关系密切的人相互结婚叫作血亲婚姻2 (consanguineous marriage) ，一般为法令或习俗所禁止。由于这样原因而被禁止相互结婚的人称为禁婚亲等3 (degrees of consanguinity) 以内的人。
人口学词典,章节 5 • 结婚,505,"在一些国家中，公布结婚预告1 (publication of banns) 或者结婚意图1 (intent to marry) 是婚礼(501-4)必要的第一步，以通知有关人士，如果他们确有理由，可以提出反对意见。很多国家规定，举行婚礼仪式之前，一定要取得结婚许可证2 (marriage license) 。结婚证书3 (marriage certiflcate) 通常是在婚礼之后，发给新婚夫妇4 (newly married couple) 。配偶之间发生了性关系，则称为圆婚5 (consummation of marriage或consummated) 。
注：在未举行婚礼之前，未来的配偶称为已经订婚)，这个说法来源于订婚这一习俗，意思是说双方已多少正式表示同意结婚。"
人口学词典,章节 5 • 结婚,506,内婚制1 (endogamy) 存在于配偶双方必须属于同一集团(如宗族、氏族)的地方。内婚制一词，也用来指配偶属同一社会集团或地区集团，或隔离种群2 (isolate) 成员的趋向。隔离种群一般人数是有限的。与此相反的要求或趋向，叫作外婚制3 (exogamy) 。混合婚4 (mixed marriage) 是指不同民族、不同种族、不同宗教信仰的人之间结婚。当具有某些共同的社会、体力或智力特征的人结婚，叫作同类婚5 (homogamy) ，反之叫作异类婚6 (heterogamy) 。
人口学词典,章节 5 • 结婚,510,在婚姻生活1 (married life 或 conjugal life) 结束时，也就是结合终了2 (end of union) 或婚姻解体3 (dissolution of marriage) 时，配偶状态的一切法律义务包括排除重新结婚的法律障碍都停止了。如果婚姻关系由于一方死亡而解体，活着的一方称作丧偶者；男人则叫作鳏夫4 (widower) ，女人则叫作寡妇5 (widow) 。丧偶者6 (widowed persons) 处于丧偶7 (widowhood) 身份状态。
人口学词典,章节 5 • 结婚,511,在允许离婚1 (divorce) 的国家，婚姻解体(510-3)可以通过配偶的一方取得离婚判决书2 (decree of divorce) 而成立。在有些国家，配偶的一方可被另一方遗弃3 (repudiated) 。因离婚而解除婚姻关系的人叫作离婚者4 (divorced persons) 。英语中有时也用法语单词离婚的女人6 ( divorcée) （女性）或离婚的男人5 ( divorcé) （男性），但男性一词极少使用。
人口学词典,章节 5 • 结婚,512,有些国家，在法律上或习俗上确认婚姻不能解除1 (indissolubility of marriage) 的原则，离婚(511-1)是不准许的；只有配偶(501-5)一方死亡，才导致婚姻解体(510-3)。不过，在任一法律制度下，相处不融洽都可以导致配偶的分居2 (separation) 。分居可以是经过双方同意或一方被另一方遗弃4 (desertion) 而形成事实上分居3 (de facto separation) 。也可以是采取合法分居5 (legal separation) 或法院判决分居5 (judicial separation) 的形式。法院判决的分居解除双方的某些义务，其中包括同居的义务，但不允许任何一方另缔新的婚姻。由于分居而致婚姻破裂的人称为分居者6 (separated persons) 。配偶双方不再同居，但婚姻关系尚未经法律上解除的婚姻，可以叫作破裂婚姻7 (broken marriages) 。
人口学词典,章节 5 • 结婚,513,婚姻无效1 (decree of nullity 或 annulment of marriage) ，是指由法院宣布有效婚姻2 (valid marriage) 不再有效。婚姻解除3 (dissolved marriage) 一词，通常被理解为包括无效婚姻和法定分居，尽管后者在法律上婚姻并未解除。这种情况用结合终了(510-2)一词比说解除婚姻更为合适，而且也可用于非正式婚姻的各种结合。
人口学词典,章节 5 • 结婚,514,从法律角度来看，凡符合法律或习俗规定的条件可以缔结婚姻的人为可婚者1 (marriageable) ，可婚人口2 (marriageable population) 即由这些人所组成；非可婚人口3 (non-marriageable population) 则由按法律或习俗不能自由缔结婚姻的人组成。婚姻市场4 (marriage market) ，也就是可婚圈5 (marriageable circle) 或可在其中进行配偶选择6 (mate selection) 的人群，其实并不包括所有可婚者；婚姻候补者7 (candidates to marriage) 只包括那些至少暂时因健康或其他条件而被排斥在婚姻市场之外的人。丧偶者和离婚者都可以缔结新的婚姻；因而要区分初婚8 (first marriage) 与再婚9 (remarriage) ，即第二次以上的婚姻。由于配偶双方(501-5)的婚次10 (order of marrlage) 可能不同，所以除非明确指出新郎(501-6)初婚，还是新娘(501-7)初婚，还是双方都是初婚，否则，“初婚”一词是含混不清的。除有特殊说明外，“初婚”一词仅指未婚男子(515-3)和未婚女子(515-4)之间结婚。
人口学词典,章节 5 • 结婚,515,人口可以按照婚姻状况1 (conjugal status，marital status 或 marital condition) 加以分组。单身者2 (single) 、未婚男子3 (bachelors) 和未婚女子4 (spinsters) 是指从未结过婚的人。有时也把他们归为从未结婚者2 (never-married) 类。已婚者5 (married persons) 、已婚男子6 (married men) 和已婚女子7 (married women) 这一类是指已经结婚而且并未解除婚姻(513-3)的人。除了未婚者外，其余的人都是曾婚者8 (ever-married persons) 。
人口学词典,章节 5 • 结婚,520,"结婚的相对频数是通过结婚率1 (marriage rates 或 nuptiality rates) 来计量的。在结婚率中，粗结婚率2 (crude marriage rate) 是指一定时期内结婚总数与总人口之比。男性结婚率3 (male nuptiality) 和女性结婚率4 (remake nuptiality) 常常不等，因而可以分别研究。男性结婚率和女性结婚率两个词，分别用来说明男女的结婚频数。计算分性别结婚率5 (sex specific marriage rate) 可以分别用男女的人数为基数。通常要把初婚率6 (first marriage rate) 和再婚率7 (remarriage rate) 加以区别。初婚率是将结婚的未婚男子(513-3)数和未婚女子(513-4)数分别与未婚男子总数或未婚女子总数相比。再婚率则是将再婚数与丧偶和离婚总人数相比。若结婚系按配偶双方的结婚年龄8 (age at marriage) 划分，则各个结婚率均可按丈夫和妻子的年龄或年龄组来计算；这种率称作分年龄结婚率9 (age-specific marriage rates) 。将夫妇双方按结婚年龄列表，便可计算某一年份或某个时期的平均结婚年龄10 (mean age at marriage或average age at marriage) 。夫妻的年龄差11 (age differences between spouses) 可以从配偶的结合的年龄12 (combined ages) 分类中分析出来。
注：有时，粗结婚率是将新婚者的人数与总人口相比来计算。 结婚频数和初婚频数有时也用来表示一定年龄的结婚人数或初婚人数与该年龄的总人数之比，而不考虑其婚姻状况。累积结婚频数和累积初婚频数用于同批人研究中。"
人口学词典,章节 5 • 结婚,521,某一代男子或女子的结婚普遍程度可用从未结婚者的比例1 (proportion never married) 来计量。这通常相当于50岁尚未结婚者的比例2 (proportion remaining single) ，因为50岁以后初婚的就很少了。同批人中每个年龄的未婚比例可以根据初婚概率3 (first marriage probabilities) 计算，即确切年龄x岁的未婚者中将在确切年龄x+1岁前结婚的比例(假定无人死亡)。不过，在实际工作中，未婚者比例通常是普查资料中各该年龄同批人中未婚者比例4 (proportion single) 。当初婚资料可按夫妇的年龄进行分组时，便可计算出初婚平均年龄5 (mean age at first marriage) ，初婚年龄中位数6 (median age at first marriage) 和初婚年龄众数7 (modal age at first marriage) 。在缺少结婚年龄的资料时，常常可以根据普查资料中分年龄的未婚比例，计算出单身法平均结婚年龄8 (singulate mean age at marriage) 。
人口学词典,章节 5 • 结婚,522,结婚表1 (nuptiality tables) 与生命表类似，包括各种结婚函数。总结婚表1 (gross nuptiality tables) 包括分年龄的初婚概率(521-3)和尚未结婚者的比例(521-2)以及一定数目的同批人中按现行结婚率计算的初婚数2 (number of first marriage) ，假定其中无人死亡，结婚表还提供不同年龄的未婚人数3 (numbers remaining single) 。净结婚表4 (net nuptiality table) 中既考虑结婚率，也考虑死亡，因而是一种特殊的双消减表(153-4)。这种表包括尚存未婚人数5 (single survivors) ，尚存已婚人数6 (ever-married survivors) ，尚存未婚概率7 (probability of single survival) 和预期未婚年数8 (expectation of unmarried life) 。
人口学词典,章节 5 • 结婚,523,"离婚率1 (divorce rate) 可以用不同方法计算。粗离婚率2 (crude divorce rate) 为某一时期离婚件数与该时期平均人口数之比。有时也计算离婚件数与已婚夫妇对数之比，这一比率可以叫作已婚者离婚率3 (divorce rate for married persons) 。如果离婚是按离婚者的年龄分列或按已婚年数分列，则可以计算分年龄离婚率4 (age-specific divorce rates) 或计算分已婚年数离婚率5 (duration-specific divorce rates) 。通过计算每对新婚的离婚数6 (number of divorces per new marriage) 可以得到另一个离婚频数指标。
注：这是一个时期指标，它是把一年中的离婚件数与当年的结婚件数相比，或与几年的结婚件数的加权平均数相比。在同批人分析中，可将连续若干年的，离婚件数与原来的结婚同批人的结婚件数相比，计算累积离婚比例。"
人口学词典,章节 5 • 结婚,524,"如果具备必要的基本统计资料，可以计算婚姻解体概率1 (marriage dissolution probabilities) , 以表明按已婚年数2 (duration of marriage) 分男女计算的、因死亡、或离婚而造成婚姻解体的概率；婚姻解体表也是双消减生命表的一种应用。丧偶者和离婚者的再婚表也可以计算，但最一般的再婚指标是再婚的相对频数3 (relative frequency of remarriage) ，即丧偶者和离婚者的再婚比例，这些指标常按丧偶者或离婚者的年龄和按丧偶或离婚与再婚之间的间隔时间分别计算。后一资料可供计算丧偶和再婚之间的平均间隔4 (mean interval between widowhood and remarriage) 和离婚和再婚之间的平均间隔5 (mean interval between divorce and remarriage) 。"
人口学词典,章节 6 • 出生,601,"生育2 (fertility) 的人口学研究涉及与人类或 生育2 (childbearing) 或再生产2 (reproduction) 有关的某些现象。有时在英文中也用natality1 (natality) 一词来表示生育率。这些术语系指在全体人口或部分人口中出生3 (births) ，或更具体指活产4 (live birth) 发生的频数。出生就是分娩孩子的过程。活产或活婴5 (live-born children) 与临产胎儿死亡(参阅411-5)的区别，要根据出生后有无呼吸、随意肌活动或心跳等生命现象来认定。曾经一度用来表示出生总数中不包括临产胎儿死亡的有效生育率6 (effective fertility) 一词应该是指在出生总数中不包括临产死胎和婴幼儿的死亡数。总生育率7 (total fertility) 一词有时被用来指活产数和晚期胎儿死亡数的总和。差别生育率8 (differential fertility) 一词系指各子人口之间的生育率差别。
注：关于人口学中生育率一词的涵义，还可参阅623条。 再生产一词往往指出生数与死亡数的平衡(如在711条中)，而不是指生育或生产(procreation)过程。 出生一词，现在一般用来表示活产。 活产也用作名词，表示活产婴儿。"
