First Level Heading,Second Level Heading,Third Level Heading,Definition
다국어 인구학사전,장 4 • 건강과 사망력,424,"인구학자들은 개인의 유전적 체질로 인한 선천적 이상2과 출산 또는 노화로 인한 퇴행성 질병과 관련된 내생 사망1, 반대로, 감염 및 기생충 질환, 사고(출산 시 아이가 입는 상해는 제외) 등과 같이 외부적 요인으로 인한 외인성 사망3등에 대한 특별한 관심을 가진다. 또한 임신, 분만, 및 산욕4과 관련된 질병에도 관심이 주목되는데, 이러한 질병으로 인한 사망은 모성 사망5 (maternal mortality) 이라 불린다. 모성 사망률6은 1년 간의 출산 수에 대한 산모 사망의 비율로 계산된다. 노쇠7 (senility) 로 인한 사망률은 주로 사인의 불충분한 보고 지표로서 주목을 받고 있다.
참고：유아 사망(410-1) 은 내생 유아 사망과 외인성 유아 사망으로 나눌 수 있다. 산욕 기간은 출산 후 해산 기간이며, 이 기간의 모성 사망은 산욕 기간 사망이라 하고 있다."
다국어 인구학사전,장 4 • 건강과 사망력,425,"질병(420-1)의 세가지 측면인 빈도, 경과 기간, 경중은 일반적으로 발병률1 (morbidity rates)  또는 이환비1 (morbidity ratios) 을 통해 측정된다. 질병 빈도에 관한 두 지표는 평균 인구의 질병 발생 수인 발병률2과 한 시점의 평균 인구의 단위당 유병자 수인 이환률3이다. 증례당 평균 기간4 또는 인구 1인당 평균 질병 일수5를 나타내는 질병 비율5은 질병의 경과 기간을 나타내는 지표이다. 특정 질병에 대해 보고 된 사례 중 사망한 환자의 비율을 나타내는 치사율6 (lethality) 은 질병의 경중을 나타내는 중증도 지수로 이용된다."
다국어 인구학사전,장 4 • 건강과 사망력,426,"장애1 (impairment) 는 질병, 상해 또는 선천 이상에 의해 초래된 신체적, 기능적, 정신적 결함을 의미한다. 장애가 개인의 노동 능력이나 정상적인 활동의 참여를 저해하는 경우에는 정상 생활 불능상태2 또는 무능력 상태2라고 한다. 여기에는 종합적인 것과 부분적인 것이 있는데, 장애를 되돌릴 수 없는 상태는 영구적 장애3 또는 장기적 병약4이라 불린다. x 세의 건강한 개인이 그 후의 1 년간 혹은 더 오랜 기간 동안 장애를 입을 확률은 장애 위험5 또는 장애 확률5이라고 한다. 이러한 확률을 조합하여 만든 장애표6는 생명표(§432 참조)를 확장하여 응용한 것이다."
다국어 인구학사전,장 4 • 건강과 사망력,430,"사망통계는 일반적으로 사망신고 (211 참조)로부터 이루어진다. 사망진단서1 (death certificate) 가 발행되면 사망 증명서에 기재된 정보를 통해 통계가 작성된다. 일부 국가에서는 사망한 사람의 담당 의사에 의해 발행된 의학적 사망진단서2와 법적 목적을 위해 발행된 일반 사망진단서를 구분하고 있다.
참고：영국 웨일즈의 첫 번째 사망 통계는 일반적으로 장례식 전화번호부에 따라 작성되는 사망 증서에서 만들어졌다. 인구 동태 등록에 문제가 있는 국가에서는 일반적으로 1 년간의 일정 기간 동안 사망에 대한 조사 기술을 바탕으로 사망 통계가 작성된다. 간접적 사망 추정은 출생아 중 생존 자녀 수(637-2), 고아 상태 또는 과부 상태등의 질문 항목이 이용된다."
다국어 인구학사전,장 4 • 건강과 사망력,431,"사망 확률1은 일정 시기나 코호트의 정확한 사망률을 연구하기 위해 사용된다. x세 개인이 x + n세에 도달하기 전에 사망 할 확률은 nqx로 표시된다. n = 1의 경우, 연간 사망 확률2이라고 말할 수 있으며, n = 5의 경우는 5년간 사망 확률3이라 한다.순간 사망률4은 일반적으로 사망력4이라고 하며, nqx의 값이 n 에서 0으로 수렴하는 극한 값이다. x세에서 x + n세 사이에 사망할 확률에서 1을 뺀 값이 이전의 생존 확률6이다. 인구 추계 과정에서는 생존율7이 사용된다. 이것은 비슷한 시기에 태어난 코호트 집단의 개인이 n 년 후에도 생존 할 확률을 나타낸다.
참고：나이 x세와 x + n사이의 사망 확률은 x세의 생존자 수에 대한 연령 x와 x + n사이의 사망 비율로 정의된다. 이것은 중앙 사망률과 혼동해서는 안 되는데, 중앙사망률이란 평균 인구가 사는 연령에 대한 연령 x와 x + n사이의 사망률의 비율이며, nmx라고 쓰인다 . 나이 x세에서 x + n까지의 생존 확률은 npx라고 쓰인다."
다국어 인구학사전,장 4 • 건강과 사망력,432,"생명 주기를 통한 사망 추세는 생명표1 (life table) 에 의해 설명될 수 있다. 생명표는 몇몇 생명표 함수2로 구성되어 있는데, 수학적으로 관계가 있는 모든 함수는 일반적으로 하나의 값이 주어지면 결과 값이 도출된다. 생존 함수3는 코호트가 사망률을 보여준다는 가정 하에 다양한 만 나이(322-7) 에 대한 출생코호트(116-2)의 생존 수4를 보여준다. 처음  의 출생아 수는 생명표의 기수5라 알려져 있으며, 처음 코호트가 감소해가는 과정은 마모6 (attrition) 라고 한다.
참고：x세까지 생존자 수는 lx라고 나타낸다. 기수는 일반적으로 10,000과 100,000 등의 10의 제곱이다."
다국어 인구학사전,장 4 • 건강과 사망력,433,"연령간 생존 수(432-4)의 차이는 사망 함수1의 연령 간격 내 사망 수를 나타낸다. 생명표는 x 세의 기대수명3 (expectation of life) 을 포함한다. 이것은 생명표의 사망 조건에 따라 x 세까지 생존한 사람들의 평균 생존 기간을 말한다. 출생시 기대수명4은 기대수명의 특별한 케이스이며, 생명표의 사망률에 따른 개인의 평균 생애 기간4을 나타낸다. 평균 수명의 역수는 생명표 사망률5 또는 정태 인구 사망률5이라고 한다.
참고：두 개의 특정 연령 사이의 생존 함수 (432-3)를 통합함으로써 연령간 코호트의 총 생존 기간을 얻을 수 있다. 이는 연령 x와 x + n 사이의 nLx로 나타낼 수 잇다. 이 함수는 생명표에서 정태 인구라고 한다. 주어진 연령 x에서 생이 끝날 때까지의 연령을 합하면 x세에 도달 한 사람의 생존 총 연수를 얻을 수 있다. 이것을 Tx로 나타낸다. 연령 x의 평균 수명은 ex라고 나타낸다."
다국어 인구학사전,장 4 • 건강과 사망력,434,생애 기간의 중앙값1 (median length of life)  또는 생애기간 확률1 (probable length of life) 은 본래 출생 코호트의 절반이 사망하는 연령이다. 유아기 이후 생명표의 사망 연령 분포는 일반적으로 최빈값을 가지며 그와 같은 연령을 형식적 사망 연령2 (modal age at death)  또는 종종 보통 사망 연령2이라 부른다. 이것은 인간 수명3 또는 생애 기간33 의 지표로서 생애 기간의 중앙값이나 생애기간의 평균(433-4)보다는 일상 생활에서 쓰이는 용어의 의미와 더 가깝다. 수명4이라는 말은 인간이 생존 가능한 최대 기간을 나타내는 데 쓰인다.
다국어 인구학사전,장 4 • 건강과 사망력,435,"완전 생명표1 (complete life table) 는 생명표 함수(432-2)의 값이 일반적으로 연령의 단일 연도에 부여된 것이다. 간이 생명표2는 대부분의 함수의 값이 특히 유년기 이후 5 세 또는 10 세 간격의 중심 나이에만 부여된 것이다. 따라서 함수의 중간 값은 대개 내삽법(151-7)에 의해 얻어진다. 일반 생명표4가 전체 인구(101-4)를 대상으로 하는 반면, 특정 그룹의 생명표3는 생명 보험사의 가입자와 같이 특별히 선택된 사람들의 경험과 관련된 생명표를 나타낸다. 생명표는 일반적으로 성별 특성을 기초로 제시되지만, 남녀 모두에서 생성될 수도 있다. 생명표 함수 사이의 경험적인 관계의 일반화를 기초로 한 생명표를 모델 생명표5라 부른다."
다국어 인구학사전,장 4 • 건강과 사망력,436,"역년 생명표1 또는 기간 생명표1(153-2; 432-1 참조)는 일정 기간의 사망률에 관한 것이며, 따라서 코호트(116-2)는 가설적인 것이다. 반면 세대 생명표2 또는 코호트 생명표2는 실제 출생 코호트와 사망률을 추적 한 것으로, 이것은 약 100 년에 걸친 장기간을 포함한다. 사망 표면3 (mortality surface) 은 사망 확률(431-1)을 연령 및 기간과 함께 3차원의 그림으로 나타낸 것이다."
다국어 인구학사전,장 4 • 건강과 사망력,437,렉시스 도식1 (Lexis diagram) 은 일반적으로 사망 확률이나 다른 인구학적 지표의 계산 방법을 설명하는 데 사용된다. 이 그림에서 각 개인은 출생에서 시작하여 사망 점3으로 끝나는 하나의 생명선2 에 의해 표현된다. 초고령자의 사망률 연구 방법에는 세대 소거법4 (method of extinct generations) 이 있다. 이 방법은 사망으로 인해 완전히 소거되는 코호트의 관측값(사망)을 이용한다.
다국어 인구학사전,장 5 • 혼인력,501,"혼인력1 (nuptiality) 연구는 혼인 또는 결혼2과 관련된 다양한 사항(예: 법이나 관습에 의해 규정된 권리와 의무가 있는 양성간의 결합3; 혼인한 사람들의 특성; 결합의 해체 등)을 다룬다. 혼인|EnglishEntry:conjugal unions| (503-8)이외에도 흔히 볼 수 있는 남녀간의 결합(예:동거)과 관련된 연구 역시 이에 포함될 수 있다. 결혼4 또는 결혼식4은 한 남자와 한 여자를 법이나 관습에 의해 규정된 배우자5,즉  남편6 과 아내7가 되기 위한 의식을 말하며 배우자를 총칭하여 부부8라고 부른다."
다국어 인구학사전,장 5 • 혼인력,502,"혼인법1 (marriage laws)  이나 결혼 관습2 은 사회마다 다르다. 한 사람이 다른 성을 가진 한 사람만 배우자로 맞는 것을 일부일처3 (monogamous) 사회라고 하고, 한 사람이 동시에 여러 배우자를 가질 수 있는 경우 다혼4사회라고 한다. 한 여성이 여러 명의 배우자를 가질 수 있는 경우를 일처다부5 (polyandrous)  사회라고 하며, 한 남성이 여러 명의 배우자를 가질 수 있는 일부다처6 (polygynous)  사회와는 구분되어 사용된다. ""복혼""이라는 단어는 종종 일부다처제의 의미로 사용되기도 한다."
다국어 인구학사전,장 5 • 혼인력,503,"일부 국가에서는 국가나 관리자에 의해 거행되는 법률 결혼1 (civil marriage) 을 통해서만 부부간의 합법적인 결합이 승인된다. 교회법에 따른 종교 결혼2이 법적 구속력을 갖는 것으로 간주되는 나라도 있다. 민법 또는 종교 의식에 의해 승인되지는 않더라도 어느 정도 안정된 결합 (예를 들어 각 지역 전통에 따라 내연관계3 등)에 대해서도 사회적 및 법적 인정이 주어지는 경우가 있는데, 그 인지의 정도는 나라마다 다르다. 남녀의 관계를 나타내는 용어는 여러 가지로 각각 다른 종류의 관계 및 사회적 용인 정도를 나타내고있다. 합의 결혼4 이라는 용어는 사회적으로 인정받고, 안정된 결합을 의미하며  우애결혼4 과 유사한 뜻을 지니고 있다. 자유 결합5 과 임시 결합6은 모두 불안정한 관계를 의미하는데, 여기에는 동거7가 포함되지 않는다. 성별을 달리하는 두 사람이 안정적인 관계를 가질 경우, 적법이나 위법에 관계없이 그들을 부부8라고 부른다. 인구학자들에 의해 사용되는 부부적 결합8이라는 용어는 합법적인 결합 또는 덜 안정적인 위법적 관계 모두를 가리킨다.
참고：내연관계: 위법관계의 유형. 특히 일부다처제 결혼사회에서 내연녀는 법적으로 인정된 아내보다 떨어진다고 해도, 어느 정도 인정된 배우자 관계에 있는 여성을 말한다. 또한 사회에서 첩이라는 말은 정식 결혼을 하지 않고, 남자와 동거하고 있는 아내 이외의 여성을 대략적으로 가리키기도 한다. 요즘은 배우자 또는 메이트(mate)라는 단어가 자주 사용된다."
다국어 인구학사전,장 5 • 혼인력,504,"많은 나라에서 최저결혼연령1 (minimum age at marriage) 은 법으로 규정되어 있다. 그 나이는 국가마다 다르며, 성별에 따라 다를 수도 있다. 혈연관계로 가까운 사람끼리의 결혼은 근친혼2으로 일반적으로 법이나 관습에 의해 금지되어 있다. 이런 이유로 결혼이 금지된 사람들을 근친의 범위3내에 있다고 칭한다."
다국어 인구학사전,장 5 • 혼인력,505,"일부 국가에서는 결혼 공표1 (publication of banns)  나 결혼 의도1 (intent to marry) 가 결혼 (501-4)의 전 단계에서 필요한 경우가 있다. 이 때에는 결혼을 반대할 이유를 가진 사람이 이의를 제기할 수 있도록 공시가 주어진다. 많은 나라에서는 결혼식이 거행되기 이전에 혼인허가증2을 미리 받아야 한다. 그리고 일반적으로 결혼식 종료 후,신혼 부부4 에게 혼인증명서3가  전달된다.
참고：결혼 전에 미래의 배우자끼리 약혼 한다는 의미는 결혼의 약속을 어느 정도 공식적으로 나누는 것을 의미한다."
다국어 인구학사전,장 5 • 혼인력,506,"내혼제1 를 하는 사회에서 배우자는 서로 동일한 집단(부족이나 씨족)에 속해야 한다. 이 용어는 같은 사회집단이나 지리적 집단 또는 격리된2 집단에 속한 구성원 중에서 배우자를 선택하는 형태를 취한다. 반대로 조건이나 경향에 의해 규정되는 제도를 외혼제3라고 한다. 국적, 인종, 종교 등을 달리하는 사람끼리의 결혼을 혼합혼4 (mixed marriage) 이라고 부른다. 일반적으로 사회적, 육체적, 정신적 특징을 공유하는 사람끼리 결혼하는 것을 동형배우5 (homogamy) , 그 반대의 경우를 이형배우6 (heterogamy) 라고 부른다."
다국어 인구학사전,장 5 • 혼인력,510,"결혼 생활1 이나 부부 생활1에서, 관계의 종료2는 혼인의 해소/파경3 (dissolution of marriage) 과 함께 발생한다(즉 배우자의 지위로 부터 나오는 모든 법적 의무의 종료 및 새로운 결혼에 대한 법적 장애물을 제거하는 것을 포함). 만약 혼인이 배우자의 사망으로 인해 끝난다면, 살아있는 배우자가 남자일 경우, 홀아비4, 여자일 경우 과부5로 칭한다. 사별자6란 과부/홀아비상태7에 있는 것을 말한다."
다국어 인구학사전,장 5 • 혼인력,511,"이혼1 (divorce|) 이 제도로 인식되는 사회에서, 혼인 (510-2)의 해소는 배우자 중의 하나가 이혼허가 결정2을 받은 경우에 성립한다. 일부 국가에서는 배우자 중 한쪽이 다른 한쪽을 버리는3경우에 이혼이 성립하기도 한다. 결혼한 사람 중 이혼을 경험한 사람들을 이혼자4라고 부른다. 프랑스어로 이혼한 남녀를 지칭하는 용어는 divorcée6 (여성) 또는 divorce5 (남성)로, 이 용어는 때로 영어로도 사용된다. 그러나 divorce를 사용하는 경우는 드물다."
다국어 인구학사전,장 5 • 혼인력,512,"일부 국가에서는 법이나 관습에 의하여 혼인의 영구성1 (indissolubility of marriage) 원칙이 지지되고, 이혼 (511-1)은 허용되지 않는다; 그런 사회제도 아래에서는 배우자 (501-5)의 사망만이 혼인의 해소 (510-3)를 가져올 수 있다. 그러나 어떤 법체계 하에서도, 성격차이와 불화에 의한 별거2는 일어날 수 있다. 별거는 합의에 의하거나, 배우자 한 쪽이 다른 쪽을 유기4 한 결과로, 사실상 별거3의 형태를 취하거나 , 법적 별거5 또는 재판상의 별거5 형태를 취한다. 재판상의 별거에 의한 부부는 동거하며 함께 살 의무에서는 벗어나지만, 새로훈 혼인을 하는 것은 허용되지 않는다. 별거에 의해 혼인 파경이 된 사람들을 별거자6라고 부른다. 부부가 별거하고 있지만 법적으로 끝나지 않은 경우 혼인 파경7이라고 칭한다."
다국어 인구학사전,장 5 • 혼인력,513,"혼인 무효 판결1 (decree of nullity)  또는 혼인 무효 선언1은 결혼식이 진행되었지만 법에 의해 유효한 결혼2 (즉,혼인) 이 존재하지 않았다는 선언을 말한다. 파경3이라는 표현은 비록 법적으로 혼인이 해소되지 않아도 혼인의 무효 또는 법적 별거를 인정하는 경우에도 자주 사용된다. 이 경우 관계의 종료 (510-2) 라는 표현이 혼인의 해소라는 표현보다 적절하며, 남녀 사이의 관계에 있어서 혼인 외의 다른 관계에도 적용할 수 있다."
다국어 인구학사전,장 5 • 혼인력,514,"법적 견지에서 볼 때, 법이나 관습에 의해 결혼 조건을 충족한 사람은 누구나 결혼가능1 (marriageable) 하다. 결혼가능인구2는 이러한 사람들로 구성되는데, 결혼이 가능하지 않은 인구3는 반대로, 법이나 관습에 따라 결혼을 하는 것이 자유롭지 않은 사람들로 구성된다.결혼 시장4 (marriage market)  또는 배우자 선택6이 이루어진 집단5은 결혼이 가능한 사람 모두를 포함하지 않는다. 결혼 후보자7는 건강 또는 다른 이유로 일시적으로 결혼시장에서 제외되지 않은 사람들을 포함한다. 사별자나 이혼자는 새로운 결혼을 할 수 있으나 초혼8 과 두번째 이상의 결혼,즉 재혼9과는 구별된다. 결혼 횟수10 는 부부가 다를 수 있으므로,  ""초혼""이라는 용어를 신랑 (501-6*) 또는 신부 (501-7*) 혹은 둘 다에게 적용되어야 하는지는 그 의미가 모호하다. 특별히 그렇게 명시되어 있지 않은 경우에 초혼은 보통 미혼 남자 (515-3) 와 미혼 여자(515-4)사이의 결혼을 가리킨다."
다국어 인구학사전,장 5 • 혼인력,515,"인구는 배우자 관계1, 결혼 상태1에 따라 다른 집단으로 구분된다. 즉 미혼2 (single) 이란, 한 번도 결혼한 적이 없는 미혼남자3와미혼여자4를 가리킨다. 그들은 때때로 미혼자들2으로 불린다. 유배우자5, 즉결혼한 남자6 와 결혼한 여자7는 결혼하고, 혼인이 파경 (513-3)에 이르지 않은 경우를 말한다. 미혼을 제외한 나머지 인구들은 기혼자8라고 부른다."
다국어 인구학사전,장 5 • 혼인력,520,"상대적인 혼인빈도는 혼인율1 (marriage rates/nuptiality rates) 로 측정된다. 이 중 조혼인율2은 주어진 기간동안 전체 혼인 수의 총 인구의 비율로 표시된다.남자혼인율3 과 여자혼인율4은  다른 성별간의 결혼 빈도를 나타내기 위해 사용하는 것으로, 일반적으로 구분되어 연구된다. 성별혼인비율5은 적합한 인구의 각 성별을 기초로 계산할 수 있다. 초혼 비율6은 결혼하고자 하는 미혼 남자 나 미혼 여자 (515-3 및 515-4) 의 비율로 표시되지만, 이는 이혼 및 사별자 전체 수에 대한 재혼율7과는 구별된다. 혼인이 혼인 연령8으로 분류된 경우, 연령별 혼인율9과 같이 남편과 아내의 연령별 비율을 산출할 수 있다. 또한 배우자(부부)를 결혼 연령에 따라 분류하여 그 기간 동안의 평균 혼인 연령10을 산출 할 수 있다. 배우자 사이의 나이 차11는 연령 조합12을 통하여 분석할 수 있다.
참고：조 혼인율은 총인구 대비 새로운 결혼인구 수의 비율로 산출 할 수 있다. 혼인 빈도 및 초혼 빈도 는 때로 정확한 연령에서의 첫 결혼의 비율, 혼인자의 수, (그들의 결혼 상태와 관계없는) 총 인구 수의 비율로 표시되는 경우도 있다. 누적 혼인 빈도 및 누적 초혼 빈도 역시 코호트 분석에 사용된다."
다국어 인구학사전,장 5 • 혼인력,521,"세대 내에서 남자 및 여자의 혼인비율은 생애미혼율1 (proportion never married) 로 측정된다. 이는 일반적으로 50세 정도에 초혼이 거의 없는 경우, 미혼 잔존 비율2에 해당한다. 코호트에서 각 연령마다의 미혼 잔존 비율은 초혼 확률3을 통해 구할 수 있다. 즉 사망률을 0으로 가정할 경우, x세의 미혼자 중 x+1세가 되기 이전에 결혼하는 사람의 비율을 계산하는 것이다. 그러나 사실상 미혼 잔존 비율은 센서스 데이터의 각 코호트 연령별 미혼자 비율4을 많이 사용한다. 배우자들의 연령으로 초혼이 분류되어 있는 경우, 초혼 연령의 평균5, 초혼 연령의 중간값6, 초혼 연령의 최빈값7 도 계산할 수 있다. 결혼시기에 대한 자료를 얻을 수 없는 경우에는 센서스의 연령별 미혼자 비율에서 정체평균결혼연령8을 산출 할 수 있다."
다국어 인구학사전,장 5 • 혼인력,522,"혼인표1 (Nuptiality tables|)  는 생명표와 비슷한 것으로, 결혼과 관련한 숫자들을 결합하여 생성된다. 총 초혼 표1는 사망률을 0이라고 가정하는 시점에서, 실제로 관찰된 연령별 혼인율에 따라 결혼이 일어난다고 가정할 경우, 일정 크기의 코호트가 경험하는 연령별 초혼 확률 (521-3) 및 미혼 지속 비율 (521-2), 초혼의 수2,남은 미혼자의 수3를 나타낸다. 순혼인표4는 결혼 뿐만 아니라 사망의 영향도 고려하고 있는 요인 감소표 (153-4)의 일종으로 미혼 생존자 수5, 기혼 생존자 수6, 미혼 생존 확률7, 평균 미혼 수명8을 보여준다."
다국어 인구학사전,장 5 • 혼인력,523,"이혼율1 (divorce rate|)  은 다양한 방법으로 계산 할 수 있다. 일정 기간 동안 평균 인구 수에 대한 이혼 수의 비율인 조이혼율2과 결혼한 부부 중의 이혼한 비율인  유배우이혼율3도 계산 가능하다. 만약 이혼이 연령이나 기간으로 나뉘는 경우에는, 연령별 이혼율4 과 결혼지속기간별 이혼율5을 산출 할 수 있다. 혼인 당 이혼 수6를 계산하면, 이혼빈도 수를 구할 수 있다.
참고：1년간 혹은 몇 년간 혼인 수의 가중 평균 비율로 계산된 기간 지표이다. 코호트 분석은 연속된 기간 동안의 이혼 지수를 초기 결혼 코호트와 결합시키는 것으로 누적 이혼 비율을 산출 할 수 있다."
다국어 인구학사전,장 5 • 혼인력,524,"기본적인 통계를 구할 수 있다면, 혼인 해소 확률1 (marriage dissolution probability) 을 계산할 수 있다. 이것은 결혼지속기간2을 통해 사망이나 이혼으로 인한 혼인 해소를 성별로 보여주며, 혼인해소표는 두 요인이 적용된 생명표의 응용이라고 할 수 있다. 사별자와 이혼자에 대한 재혼표 역시 계산 가능한데, 가장 일반적인 재혼 지표는 상대적 재혼 빈도3라고 할 수 있다. 즉, 사별하거나 이혼한 사람들 중 재결혼한 사람에 대한 비율로 이것은 종종 연령별, 기간별로 계산될 수 있다. 기간별 데이터를 이용할 경우, 사별자의 재혼 평균 기간4 및 이혼자의 재혼 평균 기간5을 산출 할 수 있다."
다국어 인구학사전,장 6 • 출산력,601,"인구학에서 출산력1 (fertility|) 은 출산2(재생산2 또는 생식)과 관련된 현상을 다루는 것으로 출산력 대신에 출생률1이라는 용어를 사용하기도 한다. 이 용어들은 인구 및 하위 인구의 출산3을 나타내며, 좀 더 명확하게 말하면 출생4의 발생빈도를 나타낸다. 출산은 아이를 낳는 과정이다. 출생 또는 생존한 유아5의 출산은 산모로 부터 완전히 분리된 후 아이가 보여주는 생명의 징후(예: 호흡이나 심장박동)에 의한 후기 태아 사망 (cf. 411-5)과는 구별된다. 유효출산력6은 후기 태아 사망이 전체 출산의 수에 포함되지 않고, 아이나 유아의 사망이 대상에서 제외되는 것을 말한다.조출산율6은 ""아직 생존해있는"" 출생 또는 후기 사망을 포함한 모든 출산을 의미한다. 차별출산력8은 인구 집단 간 출산력의 차이를 나타낸다.
참고：인구학에서의 출산력에 관해서는 § 623을 참고. 재생산이라는 용어는 임신의 과정이나 생식이라기 보다  (§ 711) 출생과 사망의 균형을 의미하는 경우가 많다. 그러나 한국의 보건의료계에서는 생식(procreation)이라는 용어도 공통적으로 사용되고 있다. 현재 출산이라는 용어는 보통 출생을 의미한다."
다국어 인구학사전,장 6 • 출산력,602,"임신1 (conception|) 은 정자4와 난자3가 수정2된 결과이며, 임신부의  임신5기간의 시작을 가리킨다.  수태산물6은 임신 결과와 함께 순차적으로 배아7, 태아7로 불린다 — 배아가 태아가 되는 순간은 명확하게 정해져 있지 않다. 일부 학자들은 그것을 자궁 내 12 주째 또는 3 개월까지로 규정하고 있지만, 임신 후 8주 이후부터의 단계가 태아 상태라는 의견도 많다.  난(卵)8은 자궁9 의 내막에 난자가 착상하는 것을 말하며, 이 과정은 수정 후 며칠 안에 일어난다.
참고：인공수정에 의한 임신으로 성교 (627-2)와는 다른 과정에서 달성된 수정을 말함. 수정란은 난자(egg) 또는 접합자라고 일컬어진다. 일부 학자들은 난(卵)착상 (602-8)을 임신의 시작이라고 생각한다."
다국어 인구학사전,장 6 • 출산력,603,"태아는 임신시기까지 생존 불능2 (non-viable|) 하지만 그 이후는 생존가능한1 (viable|)  것이라고 표현한다. 그 변화는 태아가 모체 밖에서 독립적으로 생존할 수 있는 시간, 보통은 임신지속기간3이 28주를 초과했을 때 일어난다. 임신이 이보다 더 오래 지속되면, 태아의 배출은 생사와 관계없이 분만4시에 일어난다. 조기 태아 사망과 연관된 조기 배출은 유산5 (§ 604 참고)라고 부른다. 출산 후 약 6주(자궁이 본래의 크기로 회복하는 기간이자 임신 확률이 낮은 시기)는 산욕 기간6으로 불린다.}{Note|4| 태아가 나오는 실제 과정은 [*NoteTerm!!분만*] 또는 [*NoteTerm!!출산*]으로
참고：국가들 사이에서 생존 가능성을 결정하는 최소기간은 20 28주 사이이지만, 세계보건기구(World Health Organization)는 28 주를 기준 기간으로 하도록 권고하고 있다. 일반적으로 임신 기간은 과 구별하여 이라고 한다. 일상적으로, 낙태 라는 개념은 자연 유산 (604-1)의 반대되는 개념으로 인공 임신 중절 (604-2)의 의미로 사용되는 경우가 많다."
다국어 인구학사전,장 6 • 출산력,604,"모체에서 분리되기 이전에 발생한 비의도적인 자궁 내 사망은 자연유산1 (spontaneous abortions|)  또는 유산1으로 의도적인 유산2 (intentional abortions|)  또는 인공임신중절2 (induced abortion) 과 대비된다. 치료적 인공임신중절3은 의료상의 이유로 행해지는 것이다. 국가에서 건강 또는 다른 이유로의 유산은 법으로 인정하고 있는데 이는 합법적인 인공임신중절4이라고 부른다. 법률에 반하여 인공적으로 이루어지는 유산은 불법 유산5 또는 범죄유산5으로 불린다. 유산을 행해지는 방법에 의해 나누면 인공임신중절에 의한 유산6, 자궁 진공 흡인법에 의한 유산7, 자궁 경부 개대 및 흡입술에 의한 유산7, 자궁절개에 의한 유산8 ,분만유도법에 의한 유산9이 있다.
참고：인공임신중절은 D and C로 축약하여 부르기도 한다. 흡인법에 의한 유산으로도 불린다. 임신 초기에 이 방법이 사용되는 경우에는 생리 조절 또는 생리 흡입이라고도 부른다. 이러한 방법들은 프로스타글란딘의 사용이나 생리식염수 주입에 의한 유산의 경우처럼 양수교환을 수반한다."
다국어 인구학사전,장 6 • 출산력,605,"통상적인 임신 지속 기간 (603-3*)으로 적어도 37주 이상 지속된 분만은 만삭 분만1 (full term delivery) 이라고 할 수 있다. 정상 기간에 미치지 못한 임신은  조산2 (premature delivery)  또는 조기 분만2 또는 조산2이라고 하고 이렇게 태어난 아이를 미숙아4라고 부른다. 조기 출산이 아닌 경우에는 정기 출산3 또는 만삭 출산3이라고 불린다. 조산5은 조기출생과 관련한 현상을 가리키는 용어로 사용된다. 많은 나라에서 출생을 임신 지속 기간으로 추정하는 대신에 발달 단계로 출생을 분류하기도 한다. 이 분류법은 출생시 체중6이 2,500g 또는 이하인 출생아를 미성숙8 (immature) 으로 분류한다. 미숙7은 쇠약9, 즉 약하거나 비정상 상태인 경우가 많다."
다국어 인구학사전,장 6 • 출산력,606,"대부분의 분만은 단산1 (single,single delivery birth)  이지만 때로는 다산2 (multiple,multiple deliveries birth) 이 일어난다. 동일한 출산으로 태어난 두 아이는 쌍둥이3라고 부르는데, 이들은 일란성 쌍둥이4, 이란성 쌍둥이4 로 나뉜다. (이란성 쌍둥이5 또는 이란성 쌍생아5)  일란성은 하나의 난자가 수정 후 분할되어 생긴다. 그 결과 태어나는 아이는 반드시 동일한 성이어야한다. 이란성은 두 개 이상 난자의 동시 수정됨으로서 일어나므로, 그 결과 태어나는 아이들은 다른 성을 가질 수 있다.}
참고：영국에서는 분만의 결과로 나타나는 1명 또는 그이상의 출생을 모성이라는 용어를 사용하여 나타내는데, 이를 통해, 임산부 1인당 출생아 수가 계산된다. 다산으로 세 아이가 태어난 경우에는 , 그리고 다섯 명의 경우에는 라고 한다. 쌍둥이,세 쌍둥이 등의 용어는 분만시의 출산 총 수로 세는 것이 일반적이지만, 출생아 수(살아태어난 자녀 수)에 한하여 분류할 수도 있다."
